BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
Add-Add 1/5 teaspoon cinnamon to the mug|Technique Error|Add-Add 1/5 teaspoon cinnamon to the mug. Spilling happened while adding. Also first put 1/2 tsp first and then to make 1/5 remove the added cinnamon from top of milk. Incorrect way to add 1/5 tsp cinnamon.
Add-Add 1/5 teaspoon cinnamon to the mug|Technique Error|Add-Add 1/5 teaspoon cinnamon to the mug. Spilling happened while adding. Also first put 1/2 tsp first and then to make 1/5 remove the added cinnamon from top of milk. Incorrect way to add 1/5 tsp cinnamon.
Add-Add 1/5 teaspoon cinnamon to the mug|Technique Error|Add-Add 1/5 teaspoon cinnamon to the mug. Spilling happened while adding. Also first put 1/2 tsp first and then to make 1/5 remove the added cinnamon from top of milk. Incorrect way to add 1/5 tsp cinnamon.
Add-Add 1/5 teaspoon cinnamon to the mug|Technique Error|Add-Add 1/5 teaspoon cinnamon to the mug. Spilling happened while adding. Also first put 1/2 tsp first and then to make 1/5 remove the added cinnamon from top of milk. Incorrect way to add 1/5 tsp cinnamon.
Add-Add 1/5 teaspoon cinnamon to the mug|Technique Error|Add-Add 1/5 teaspoon cinnamon to the mug. Spilling happened while adding. Also first put 1/2 tsp first and then to make 1/5 remove the added cinnamon from top of milk. Incorrect way to add 1/5 tsp cinnamon.
Add-Add 1/5 teaspoon cinnamon to the mug|Technique Error|Add-Add 1/5 teaspoon cinnamon to the mug. Spilling happened while adding. Also first put 1/2 tsp first and then to make 1/5 remove the added cinnamon from top of milk. Incorrect way to add 1/5 tsp cinnamon.
Add-Add 1/5 teaspoon cinnamon to the mug|Technique Error|Add-Add 1/5 teaspoon cinnamon to the mug. Spilling happened while adding. Also first put 1/2 tsp first and then to make 1/5 remove the added cinnamon from top of milk. Incorrect way to add 1/5 tsp cinnamon.
Add-Add 1/5 teaspoon cinnamon to the mug|Technique Error|Add-Add 1/5 teaspoon cinnamon to the mug. Spilling happened while adding. Also first put 1/2 tsp first and then to make 1/5 remove the added cinnamon from top of milk. Incorrect way to add 1/5 tsp cinnamon.
Add-Add 1/5 teaspoon cinnamon to the mug|Technique Error|Add-Add 1/5 teaspoon cinnamon to the mug. Spilling happened while adding. Also first put 1/2 tsp first and then to make 1/5 remove the added cinnamon from top of milk. Incorrect way to add 1/5 tsp cinnamon.
Add-Add 1/5 teaspoon cinnamon to the mug|Technique Error|Add-Add 1/5 teaspoon cinnamon to the mug. Spilling happened while adding. Also first put 1/2 tsp first and then to make 1/5 remove the added cinnamon from top of milk. Incorrect way to add 1/5 tsp cinnamon.
Add-Add 1/5 teaspoon cinnamon to the mug|Technique Error|Add-Add 1/5 teaspoon cinnamon to the mug. Spilling happened while adding. Also first put 1/2 tsp first and then to make 1/5 remove the added cinnamon from top of milk. Incorrect way to add 1/5 tsp cinnamon.
Add-Add 1/5 teaspoon cinnamon to the mug|Technique Error|Add-Add 1/5 teaspoon cinnamon to the mug. Spilling happened while adding. Also first put 1/2 tsp first and then to make 1/5 remove the added cinnamon from top of milk. Incorrect way to add 1/5 tsp cinnamon.
Add-Add 1/5 teaspoon cinnamon to the mug|Technique Error|Add-Add 1/5 teaspoon cinnamon to the mug. Spilling happened while adding. Also first put 1/2 tsp first and then to make 1/5 remove the added cinnamon from top of milk. Incorrect way to add 1/5 tsp cinnamon.
Add-Add 1/5 teaspoon cinnamon to the mug|Technique Error|Add-Add 1/5 teaspoon cinnamon to the mug. Spilling happened while adding. Also first put 1/2 tsp first and then to make 1/5 remove the added cinnamon from top of milk. Incorrect way to add 1/5 tsp cinnamon.
Add-Add 1/5 teaspoon cinnamon to the mug|Technique Error|Add-Add 1/5 teaspoon cinnamon to the mug. Spilling happened while adding. Also first put 1/2 tsp first and then to make 1/5 remove the added cinnamon from top of milk. Incorrect way to add 1/5 tsp cinnamon.
Add-Add 1/5 teaspoon cinnamon to the mug|Technique Error|Add-Add 1/5 teaspoon cinnamon to the mug. Spilling happened while adding. Also first put 1/2 tsp first and then to make 1/5 remove the added cinnamon from top of milk. Incorrect way to add 1/5 tsp cinnamon.
Add-Add 1/5 teaspoon cinnamon to the mug|Technique Error|Add-Add 1/5 teaspoon cinnamon to the mug. Spilling happened while adding. Also first put 1/2 tsp first and then to make 1/5 remove the added cinnamon from top of milk. Incorrect way to add 1/5 tsp cinnamon.
Add-Add 1/5 teaspoon cinnamon to the mug|Technique Error|Add-Add 1/5 teaspoon cinnamon to the mug. Spilling happened while adding. Also first put 1/2 tsp first and then to make 1/5 remove the added cinnamon from top of milk. Incorrect way to add 1/5 tsp cinnamon.
Add-Add 1/5 teaspoon cinnamon to the mug|Technique Error|Add-Add 1/5 teaspoon cinnamon to the mug. Spilling happened while adding. Also first put 1/2 tsp first and then to make 1/5 remove the added cinnamon from top of milk. Incorrect way to add 1/5 tsp cinnamon.
Add-Add 1/5 teaspoon cinnamon to the mug|Technique Error|Add-Add 1/5 teaspoon cinnamon to the mug. Spilling happened while adding. Also first put 1/2 tsp first and then to make 1/5 remove the added cinnamon from top of milk. Incorrect way to add 1/5 tsp cinnamon.
Add-Add 1/5 teaspoon cinnamon to the mug|Technique Error|Add-Add 1/5 teaspoon cinnamon to the mug. Spilling happened while adding. Also first put 1/2 tsp first and then to make 1/5 remove the added cinnamon from top of milk. Incorrect way to add 1/5 tsp cinnamon.
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
BG|Normal
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
Mix-Mix the contents of the mug|Technique Error|Mix-Mix the contents of the mug. Not doing circular and slowly mixing the contents of mug. Instead did hastily and spilling the milk. Also motion was up-down and sideways instead of circular.
